"Protein","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ctrl_1","Ctrl_2","Ctrl_3","Ctrl_4","Ctrl_5","IMP_1","IMP_2","IMP_3","IMP_4","IMP_5","group"
"Q96JB2",83548,"COG3",1.75500201711853,-3.90823826861582,8.24450365278463,1.17639820631736e-05,0.000841558319810762,3.78772888228023,-5.20549803822941,-4.77330986716189,-4.44357120720893,-4.50391104272411,-5.00240623055111,-2.65709339912063,-2.81070489873784,-3.57864847220309,-2.9145213810131,-3.19271814920812,"Upregulated"
"O14544",9306,"SOCS6",-1.86411611383231,-4.27071258867156,-8.24255025265164,1.17877103325169e-05,0.000841558319810762,3.78567883302768,-3.59040510515746,-3.2823555771734,-3.38888988202746,-3.35409788348779,-3.07752421093089,-5.4267527511179,-4.75994475813134,-5.06367566108864,-5.9387219865487,-4.82475807105198,"Downregulated"
"Q9UBP9",51454,"GULP1",-0.854276853495814,-0.813097050167135,-8.20820114081389,1.22136033223163e-05,0.000861705636752125,3.74956094728062,-0.32557292176932,-0.376277544730928,-0.367008608816287,-0.446632361874154,-0.414301679905451,-1.38968483914292,-1.09613516482841,-1.29788734470215,-1.02956700846161,-1.38790302744012,"Non-significant"
"P14923",3728,"JUP",-0.886206217961313,-0.00381302364361261,-8.18013232233971,1.25741019389838e-05,0.000876824294512623,3.71994914384872,0.650502479156049,0.347512118217279,0.315872465673903,0.56233081973435,0.320232543903638,-0.550312919801072,-0.515627519289018,-0.395250599989843,-0.286760116084684,-0.486629507956728,"Non-significant"
"P07602",5660,"PSAP",1.01552798524443,0.198501233954086,8.13374741427621,1.31955474834583e-05,0.00090958273860114,3.67082103604301,-0.0655548693916158,-0.569501310627363,-0.218871748644317,-0.230314137115368,-0.462071727561978,0.495640414245227,0.725109574581582,0.681264698501246,0.787202691040979,0.842108754512466,"Upregulated"
"P15428",3248,"HPGD",-2.14234177302319,0.950814502417196,-8.10235826292464,1.36350615185314e-05,0.000929198453711737,3.63743820176222,2.72432417894256,1.82199127782082,2.17532078257755,1.72310896711338,1.66518173818964,-0.549480265051568,-0.218299093866029,-0.506251597105029,0.288004980553244,0.384244054997388,"Downregulated"
"Q7Z5L9",359948,"IRF2BP2",-0.883112383435033,-1.29677927749757,-8.05357863036148,1.43500951303865e-05,0.00096693843254975,3.58533908761284,-0.873034915625155,-0.836698286817353,-0.808039659941694,-0.87826891785525,-0.880073648660822,-1.6936486480357,-1.74387704355382,-1.86568272820443,-1.94283715179675,-1.44563177448474,"Non-significant"
"P05997",1290,"COL5A2",2.3767427400632,-3.07581963178594,7.9714879851503,1.56474877241031e-05,0.00102167335479969,3.49704989611631,-4.80111427049673,-3.5398824200123,-4.56924792054569,-4.76494176880205,-3.64576862923092,-1.9097222751843,-1.4591362229987,-1.65576646796941,-2.2850859779917,-2.12753036462757,"Upregulated"
"O94855",9871,"SEC24D",2.07170349419375,0.175707267951305,7.96976987721418,1.56759729409466e-05,0.00102167335479969,3.49519380180424,-0.714644330659599,-0.679842618442538,-0.413237726028909,-1.52770096451811,-0.9652967560787,1.00495694130025,1.44098732856818,0.543446512772255,1.63754020700434,1.43086408559588,"Upregulated"
"Q9H8V3",1894,"ECT2",-3.02689609118815,-4.80481336827769,-7.96789458275836,1.57071287695753e-05,0.00102167335479969,3.49316750907439,-2.58781532481154,-4.05795960388814,-3.37693113406462,-2.52724115985513,-3.90687939079863,-6.81322850780877,-6.27360133050596,-6.44623433702812,-6.67631106034701,-5.38193183366893,"Downregulated"
"P12931",6714,"SRC",-0.913897800555534,0.787026740845277,-7.95971236604006,1.58438589288597e-05,0.00102167335479969,3.48432172412586,1.49079631888218,1.10663540901116,1.30462831953126,1.22146210160357,1.09635605658705,0.216462995508531,0.243366769454885,0.248153072840728,0.520269754642252,0.422136610391154,"Non-significant"
"Q15643",9321,"TRIP11",0.856157077087756,-2.12419357097149,7.94696865320845,1.60594062404505e-05,0.0010245559491913,3.47052914158921,-2.46105358101353,-2.69234606715786,-2.60458468513574,-2.5181017843203,-2.48527442994939,-1.88339629391543,-1.65611960365714,-1.45168039229926,-1.77853587418616,-1.71084299808005,"Non-significant"
"Q9UNF1",10916,"MAGED2",1.27055420645972,-0.185455761579793,7.91894098350962,1.65448010030979e-05,0.00104231995462519,3.44012865470394,-1.10966113744401,-0.61024067783818,-0.595919178993527,-1.23799899492672,-0.549844334845818,0.472962930845745,0.638369025659227,0.395899753095398,0.344728626961365,0.397146371688594,"Upregulated"
"Q9H4G0",2036,"EPB41L1",-0.874409279950155,-1.24199169896498,-7.89814354940479,1.6915313632191e-05,0.00104231995462519,3.41751170210995,-0.931631910046779,-0.85499339481464,-0.831683579526651,-0.600444292007108,-0.805182118554326,-1.51359944816433,-1.74845012100191,-1.62144969399429,-1.90927836632124,-1.60320406521851,"Non-significant"
"Q9UJ70",55577,"NAGK",1.00869785109244,0.47471188183235,7.89281824249667,1.70116336430819e-05,0.00104231995462519,3.41171242027401,-0.250552772655496,0.0925743819606207,-0.113688679289529,0.131341949179704,-0.00786009776463636,1.31615711256475,0.827704388482783,0.987743913288391,0.895069799669187,0.868628822887729,"Upregulated"
"O94876",23023,"TMCC1",-2.53711979511867,-4.14915654440182,-7.89163722910711,1.70330757967765e-05,0.00104231995462519,3.41042584502635,-3.22046021217247,-2.7966501637192,-2.45994287059524,-2.6034707790232,-3.3224592087023,-5.3580876270618,-4.67869940865267,-6.48538952196668,-5.13851537106158,-5.42789028106303,"Downregulated"
"Q5JRA6",375056,"MIA3",0.907839127151456,-1.17875598930955,7.86528733319724,1.75192210651488e-05,0.00105980570266197,3.38167850224573,-1.84269595047589,-1.74279786690595,-1.52939163060364,-1.41604296225328,-1.63244935418761,-0.526094475479549,-0.748887926394253,-0.690283920817732,-0.873661334578331,-0.785254471399224,"Non-significant"
"P00374",1719,"DHFR",-2.39925005504886,-2.6137792075347,-7.85476412118356,1.77175789028554e-05,0.00105980570266197,3.3701752096002,-1.2684381957304,-1.79092621834602,-0.906535921744549,-1.18714096845771,-1.91772959577268,-3.52966514954861,-4.06513666379867,-4.51211971901445,-3.98887016789146,-2.97122947504248,"Downregulated"
"O75251",374291,"NDUFS7",-1.07100609923702,-0.329554341594889,-7.84786316643719,1.7848987155054e-05,0.00105980570266197,3.36262450866204,0.168686129743281,0.364633916847824,0.327067060383743,0.0477669928288048,0.121589440314445,-0.900661520264258,-0.658047896059729,-1.23191770573878,-0.631665594982318,-0.902994239021903,"Downregulated"
"Q99519",4758,"NEU1",1.46433036433767,-0.815135212971866,7.82462522654794,1.82993554542536e-05,0.00107332028301542,3.33715765431465,-2.09212606966897,-1.63299042363663,-1.27290121555794,-1.32230618122669,-1.41617808561327,0.228045696940737,0.0780073994497231,-0.0459080120696357,-0.327005624712933,-0.347989613623056,"Upregulated"
"A0A096LP01",388789,"SMIM26",-2.13466361708769,-1.10897063498768,-7.812039886791,1.85484270160742e-05,0.00107332028301542,3.32333872922194,0.619158082354306,-0.399259155164628,0.104403418586658,-0.584342370907729,0.0518458929122084,-2.91258997544259,-2.2135464856334,-1.83814440177055,-2.02814486293479,-1.88908649187632,"Downregulated"
"P09669",1345,"COX6C",1.21865771140964,2.31918499992163,7.80878089724264,1.86135250014347e-05,0.00107332028301542,3.31975726813159,1.76715048598876,1.86289308997488,1.93004128667939,1.24349292283565,1.74570293560536,2.88960138213298,2.92139348283397,2.69440040163218,3.23562255095818,2.90155146057495,"Upregulated"
"Q9ULD2",57509,"MTUS1",-1.33802508434575,-1.40162349097095,-7.79156279525128,1.89616133068254e-05,0.00108297900000983,3.30081472377969,-0.248980292792994,-0.819932923453607,-0.812789932659171,-0.796059571025153,-0.985292024059456,-2.32658990176912,-2.17695592754098,-2.22981383691274,-1.72465869533944,-1.89516180415685,"Downregulated"
"Q8IXJ6",22933,"SIRT2",1.85018696614542,-3.03966193759931,7.73464045994896,2.01638188349073e-05,0.00114077756182018,3.23794235442843,-4.12920489449208,-4.12565688457498,-4.27763225130925,-3.06339122312757,-4.2278918498562,-2.07669646789689,-1.79641553648621,-2.10370846414016,-2.17429471347638,-2.42172709063336,"Upregulated"
"Q68CP9",196528,"ARID2",-1.11613073815972,-3.33950613864681,-7.72284074281229,2.04232800174745e-05,0.00114465803985789,3.22486118110083,-2.57632298125818,-2.65543816305076,-3.02084079102083,-2.76086876807981,-2.89373314442514,-3.79365878541467,-4.18520310954747,-3.89466038109609,-3.55811377262127,-4.05622148995383,"Downregulated"
"P06493",983,"CDK1",-1.06595643702733,1.59395833806785,-7.69525327667899,2.10442002877823e-05,0.00116853767709103,3.19421305082877,2.35922087506509,2.10964547774972,2.21461870900791,2.00103398922988,1.95016373185498,0.988622262540395,0.999107561107316,0.770333060242527,1.15369590376014,1.39314181012055,"Downregulated"
"Q9NR77",5827,"PXMP2",-1.5303858015453,-1.6429288382929,-7.67683120023432,2.14702695426076e-05,0.00118125877474328,3.17369659884009,-0.416145452988406,-1.02253594610359,-0.669969042400988,-1.1758271707671,-1.10420207534117,-2.53650352748436,-2.68643423086112,-2.67631382740949,-2.11098010080761,-2.03037700876519,"Downregulated"
"Q8WVD5",50862,"RNF141",-2.65249318397459,-4.97277316547239,-7.65746626810787,2.19282983196674e-05,0.00118860614687605,3.15208632871025,-3.50402739118081,-3.68330429849679,-4.2601518305383,-3.06337402565253,-3.72177532155701,-5.72453054157026,-7.22185352848271,-5.65903481107618,-6.02047517998691,-6.86920472618235,"Downregulated"
"O95167",4696,"NDUFA3",-1.32335335765832,-0.673212075056333,-7.65216978108156,2.20554193456331e-05,0.00118860614687605,3.14616789321552,-0.422731332757851,-0.110472339978708,0.489088330097907,-0.148674260987715,0.135112622490496,-1.18277732328862,-1.14704861425091,-1.42788391338743,-1.38385259596243,-1.53288132253807,"Downregulated"
"Q9BVW5",54962,"TIPIN",-3.8360335738212,-5.22339187105075,-7.6445445902222,2.22398433931512e-05,0.00118860614687605,3.13764138900685,-2.39095615530814,-3.85195011594602,-3.69668459125833,-3.35802570382359,-3.22925885436466,-7.97377699103612,-7.39887427831867,-6.42844137556508,-8.23020799060747,-5.67574265427941,"Downregulated"
"Q14789",2804,"GOLGB1",0.766941583052947,-1.47588196122937,7.63811671383127,2.23966140732022e-05,0.00118860614687605,3.1304482987043,-1.97318270095584,-1.84729317482511,-1.78584178551419,-1.74348120787115,-1.94696489461292,-0.927714286996072,-1.09314226230873,-1.25471203270271,-1.0220190767821,-1.16446818972486,"Non-significant"
"P33316",1854,"DUT",-0.825612607107196,-0.636723853101994,-7.61323815514893,2.30148240160039e-05,0.00121070087389452,3.1025611836558,-0.191370366194384,-0.336359567433386,-0.325482749996486,-0.0277998914535059,-0.238575172664219,-0.969808165306275,-1.21877907383255,-0.862189104262727,-1.15262518328779,-1.04424925658862,"Non-significant"
"Q9HAF1",64769,"MEAF6",-0.86810608880626,-0.438744877662909,-7.59899060518656,2.33772139999011e-05,0.00121907089006441,3.08655707691239,0.0241163665515384,0.0939788435580432,-0.0899630021569959,-0.220013110660168,0.168421736408689,-0.990316362962721,-0.861495721321855,-0.711366773681655,-1.03949854199249,-0.761312210371473,"Non-significant"
"O60658",5151,"PDE8A",-1.82584950172691,-2.92154599650465,-7.54502452793548,2.4807260572854e-05,0.00128249260047763,3.02571480298695,-2.07069869019891,-2.16516690265585,-1.92503536675681,-1.91780585159549,-1.96439941699891,-4.14492107556777,-3.40192327256428,-3.89107368807542,-4.54948313233557,-3.18495256829746,"Downregulated"
"O00762",11065,"UBE2C",-3.93089151318163,-4.33366162154476,-7.53317769220839,2.5133774690596e-05,0.00128826706683337,3.01231112576919,-1.19627617766132,-2.84223172802903,-2.53379518030335,-2.63774661810043,-2.63102962067562,-6.04216898656983,-8.06720841461629,-5.84465098845975,-6.34712320408442,-5.19438529694759,"Downregulated"
"Q9NPD8",29089,"UBE2T",-0.963709255184398,-2.02976427009975,-7.4973984531407,2.6148633083243e-05,0.00132892671695092,2.97172604556913,-1.28964419651797,-1.75701947999528,-1.61103930436233,-1.3492214795334,-1.73262375212879,-2.68689236584817,-2.52458117170276,-2.48451741151711,-2.31926920661515,-2.54283433277657,"Non-significant"
"Q8WV22",197370,"NSMCE1",-0.826274793221486,-3.52101041288616,-7.47065997849755,2.6936169381902e-05,0.00134339976123177,2.94129378681676,-3.17093539397893,-2.90614440835192,-3.09408728870856,-3.2461586426659,-3.12203934767175,-3.75159962402655,-4.02972854618625,-4.13101238204637,-3.83831362767974,-3.92008486754558,"Non-significant"
"Q9Y657",10927,"SPIN1",-1.20907814546264,-3.26365681064166,-7.46941210260325,2.69735486929862e-05,0.00134339976123177,2.93987138034639,-2.29287676585966,-2.81715639583407,-2.75718468588306,-2.46112789634852,-2.9672429456264,-3.8528473775999,-4.15992791838418,-3.99818339517622,-3.69640513354694,-3.63361559215766,"Downregulated"
"O43181",4724,"NDUFS4",-1.01721865364535,-0.0751799569447071,-7.46401710852641,2.71358032118821e-05,0.00134339976123177,2.93371962880294,0.432930286362579,0.507420271117467,0.364138834430937,0.627400267894679,0.235257189584169,-0.56672859473758,-0.423889081319177,-0.923766666391613,-0.682366622396505,-0.322195453992027,"Downregulated"
"O43676",4709,"NDUFB3",-1.52571421492825,-0.0850632425992887,-7.45762376529478,2.73294598749836e-05,0.00134339976123177,2.92642485579558,0.971494672147001,0.736815119361505,0.687230015032738,0.63335361211155,0.3600759056714,-0.547847900444454,-1.35720582695334,-1.231309901608,-0.559558495460729,-0.543679625850558,"Downregulated"
"O15027",9919,"SEC16A",0.845605080980906,0.25122147382209,7.42847047919269,2.82317955587669e-05,0.00137647217858476,2.89309727798507,-0.244241235423797,-0.244503687652839,-0.118558485266773,-0.254687356659807,0.00408543166139963,0.634905158301224,0.657948705176565,0.953528451332541,0.651084262424352,0.47265349432803,"Non-significant"
"P07942",3912,"LAMB1",1.10871001954551,0.798633646525613,7.37101675603078,3.01064612362549e-05,0.00145603587124049,2.82710943006474,0.362983519508066,0.168574633226539,0.529463778357143,-0.0624018108492263,0.222773063521757,1.0795763177863,1.56771269892219,1.13768530389659,1.44833956489981,1.53162939598696,"Upregulated"
"Q09028",5928,"RBBP4",-0.697055420745754,0.629502743033838,-7.34501768729873,3.09989407908438e-05,0.00147918675386634,2.79711369576725,1.02574630629328,0.984969227802066,1.06173057480522,0.874989125493239,0.94271703263977,0.256059856155095,0.281312803007204,0.191784549574304,0.481372701335573,0.194345253232628,"Non-significant"
"Q86X95",9541,"CIR1",2.14540083099807,-3.36321385666177,7.3427407798666,3.10784610617241e-05,0.00147918675386634,2.79448276041983,-4.42211125417074,-5.00195802556465,-3.95330073517902,-3.89051922555852,-4.91168212033112,-1.76945084015954,-2.78458954424597,-2.54967040585152,-1.84206663302969,-2.50678978252698,"Upregulated"
"Q8WUA2",85313,"PPIL4",0.743612409227464,-1.78294267234123,7.3158706236691,3.20338433711556e-05,0.0015126532180852,2.7633857222543,-1.97584460481225,-2.21450099388051,-2.28114328594428,-2.03161445628471,-2.27064104385307,-1.48260489570167,-1.47068794863116,-1.41641820545687,-1.41742721582148,-1.26854407302632,"Non-significant"
"Q9H2H9",81539,"SLC38A1",1.17051305482253,-3.00425920945938,7.29878974097143,3.2657745787136e-05,0.00153006641785511,2.74357088312024,-4.01736916401127,-3.56215288680313,-3.4817343854534,-3.33592806600386,-3.55039418208157,-2.16600119922049,-2.23129290243151,-2.47366806314681,-2.4705129419082,-2.75353830353355,"Upregulated"
"P07996",7057,"THBS1",2.0542277265309,-2.63080873818659,7.28810570961082,3.30547065945398e-05,0.00153665949959267,2.73115815704093,-3.03924395737858,-3.17701293529634,-4.40924546764656,-3.6474670280462,-4.01664361889249,-1.71093083658273,-1.84624990733768,-1.96400341367717,-1.30516534976993,-1.19212486723818,"Upregulated"
"Q9H098",83641,"FAM107B",-0.861025875911871,-0.428055487978407,-7.267027490562,3.38533382932523e-05,0.00156168053649719,2.70662734918541,0.276752807942433,0.0641645521187929,-0.115265022486171,-0.165246756853974,-0.0481183308334394,-1.04204956014316,-0.910965388936552,-0.890939410690558,-0.70165639740223,-0.747231372499211,"Non-significant"
"Q6DN90",9922,"IQSEC1",-1.05288775824331,-2.24829791977685,-7.25663766191474,3.42546995845468e-05,0.00156813307945441,2.69451508445075,-1.5297446094715,-1.92601205842143,-1.85968149665351,-1.55216593644347,-1.74166610228607,-3.0138187520371,-2.74058255896918,-2.55914468729867,-3.03946230455212,-2.52070069163547,"Downregulated"
"Q13111",10036,"CHAF1A",-1.63563749645075,-0.817084898143647,-7.24708750743646,3.46281919642617e-05,0.00157322172128544,2.68336968086477,0.374502062270515,-0.622343857592831,0.130076992079738,0.236872535324566,-0.115438481673354,-2.00660456930178,-1.70568071459703,-1.21992215746029,-1.34461407731285,-1.89769671317315,"Downregulated"
"P01034",1471,"CST3",2.83435716290685,-2.23328751446282,7.23312763647729,3.51821336375258e-05,0.00158637034153566,2.66705722958056,-3.74145671285322,-3.57962223442189,-3.30188474213029,-4.77795489545938,-2.85141189471645,-1.64774927439847,-0.194776302568157,-0.257475433609074,-1.14440844645716,-0.836135208014132,"Upregulated"
"Q99747",8774,"NAPG",0.79199757044008,-1.17489971627428,7.22642043742099,3.54517030327063e-05,0.00158659599318761,2.65921093408193,-1.65517942007075,-1.77713043988585,-1.38514019561853,-1.55828382244826,-1.47875862944823,-0.796171661366235,-0.773981840519493,-0.609715064764559,-0.94518593936776,-0.769450149253174,"Non-significant"
"P0C7X2",146542,"ZNF688",-1.17165070589386,-4.80049409690928,-7.19089588707623,3.69174365885797e-05,0.00163995457201268,2.61755805572231,-4.62249562290722,-4.08547967293036,-3.99572190529491,-4.34107184799494,-4.02857467068433,-5.00100002741742,-5.48291431128946,-5.4223767730913,-5.62524871230517,-5.40005742517771,"Downregulated"
"Q53EZ4",55165,"CEP55",-2.34007065851324,-3.85496501681802,-7.1199065260851,4.00477603085173e-05,0.00176592954831013,2.53384069679296,-2.07365018816517,-2.6584984365565,-2.68634860762621,-2.76818069407767,-3.23797051138147,-5.27420977542101,-5.044101749939,-5.65527081493957,-3.90473555692304,-5.24668383315059,"Downregulated"
